bootstrap_id,BottomKAcc,PairwiseOrderAcc,Top1Acc,RuleReproRateWeek
741,0.9403846153846154,0.9920085482872449,0.9342105263157895,0.9384615384615385
742,0.948076923076923,0.992434233885545,0.9411764705882353,0.9461538461538461
743,0.9442307692307692,0.9916494630850279,0.9366515837104072,0.9423076923076923
744,0.9596153846153846,0.9938078600626725,0.9553571428571429,0.9576923076923077
745,0.926923076923077,0.9882721460782564,0.9188034188034188,0.926923076923077
746,0.9634615384615385,0.9935667120493376,0.961864406779661,0.9615384615384616
747,0.9384615384615385,0.9926828742027283,0.9336283185840708,0.9346153846153846
748,0.9519230769230769,0.9928234276863245,0.9482758620689655,0.95
749,0.9461538461538461,0.9913170174910472,0.9422222222222222,0.9423076923076923
750,0.926923076923077,0.9882539696418322,0.9241071428571429,0.9192307692307692
751,0.9346153846153846,0.990219781261224,0.9301310043668122,0.9307692307692308
752,0.9307692307692308,0.9881927808889976,0.918552036199095,0.9307692307692308
753,0.948076923076923,0.9918038916129333,0.9427312775330396,0.9461538461538461
754,0.9403846153846154,0.9888308923978072,0.935064935064935,0.9384615384615385
755,0.9326923076923077,0.9910786459079155,0.9255813953488372,0.926923076923077
756,0.9173076923076923,0.9867871036896338,0.9126637554585153,0.9115384615384615
757,0.948076923076923,0.9925854715017172,0.9478260869565217,0.9423076923076923
758,0.9461538461538461,0.9921166346623347,0.9372197309417041,0.9461538461538461
759,0.948076923076923,0.9908957719802857,0.9429824561403509,0.9461538461538461
760,0.9192307692307692,0.9882659027209648,0.9122807017543859,0.9153846153846154
761,0.9538461538461539,0.9932080429333907,0.9511111111111111,0.95
762,0.9461538461538461,0.9903982137258236,0.9451476793248945,0.9423076923076923
763,0.9423076923076923,0.990237957239151,0.9439655172413793,0.9346153846153846
764,0.9230769230769231,0.9880140710335511,0.9128440366972477,0.9192307692307692
765,0.9596153846153846,0.9944978640629695,0.9565217391304348,0.9576923076923077
766,0.925,0.9882828297523352,0.9136363636363637,0.9230769230769231
767,0.9557692307692308,0.9923031144417249,0.9508928571428571,0.9538461538461539
